"sep=	"
ECL_S02_TimestampSync_Unix_CAL	ECL_S02_GSR_Range_CAL	ECL_S02_GSR_Skin_Conductance_CAL	ECL_S02_GSR_Skin_Resistance_CAL	ECL_S02_PPG_A12_CAL	
ms	no_units	uS	kOhms	mV	
1.7126464109340798E12	1.0	5.485571339229876	182.29641693811072	1400.7326007326005	
1.712646410953581E12	1.0	5.4906765708159435	182.12691771269175	1391.2087912087911	
1.712646410973082E12	1.0	5.4906765708159435	182.12691771269175	1389.7435897435896	
1.7126464109925833E12	1.0	5.4906765708159435	182.12691771269175	1388.278388278388	
1.7126464110120842E12	1.0	5.4957818024020115	181.9577333952624	1382.4175824175823	
1.7126464110315854E12	1.0	5.4957818024020115	181.9577333952624	1380.2197802197802	
1.7126464110510864E12	1.0	5.50088703398808	181.7888631090487	1383.8827838827838	
1.7126464110705876E12	1.0	5.50088703398808	181.7888631090487	1375.8241758241757	
1.7126464110900889E12	1.0	5.5059922655741484	181.62030598052849	1364.102564102564	
1.7126464111095898E12	1.0	5.511097497160216	181.45206113941637	1361.904761904762	
1.712646411129091E12	1.0	5.511097497160216	181.45206113941637	1358.974358974359	
1.712646411148592E12	1.0	5.516202728746284	181.28412771864876	1350.9157509157508	
1.7126464111680933E12	1.0	5.516202728746284	181.28412771864876	1338.4615384615383	
1.7126464111875942E12	1.0	5.521307960332352	181.1165048543689	1328.937728937729	
1.7126464112070955E12	1.0	5.52641319191842	180.9491916859122	1310.6227106227104	
1.7126464112265967E12	1.0	5.531518423504487	180.7821873557914	1294.5054945054944	
1.7126464112460977E12	1.0	5.536623655090554	180.61549100968188	1289.3772893772893	
1.7126464112655989E12	1.0	5.541728886676622	180.44910179640718	1280.5860805860805	
1.7126464112850999E12	1.0	5.54683411826269	180.2830188679245	1284.2490842490843	
1.712646411304601E12	1.0	5.551939349848757	180.11724137931034	1310.6227106227104	
1.7126464113241023E12	1.0	5.557044581434826	179.95176848874596	1328.937728937729	
1.7126464113436033E12	1.0	5.562149813020893	179.78659935750343	1347.985347985348	
1.7126464113631045E12	1.0	5.57236027619303	179.4571690334402	1384.6153846153845	
1.7126464113826055E12	1.0	5.57236027619303	179.4571690334402	1438.095238095238	
1.7126464114021067E12	1.0	5.582570739365165	179.12894375857337	1487.9120879120878	
1.7126464114216077E12	1.0	5.582570739365165	179.12894375857337	1521.6117216117216	
1.712646411441109E12	1.0	5.587675970951233	178.96528095020557	1538.4615384615383	
1.71264641146061E12	1.0	5.5927812025373	178.80191693290735	1549.4505494505493	
