ms	no_units	uS	kOhms	mV	
1.7127131146713877E12	3.0	0.11077811077811078	9027.054108216433	1514.2857142857142	
1.71271311469089E12	3.0	0.11033411033411034	9063.38028169014	1569.230769230769	
1.712713114710392E12	3.0	0.11033411033411034	9063.38028169014	1600.0	
1.7127131147298943E12	3.0	0.11033411033411034	9063.38028169014	1602.9304029304028	
1.7127131147493967E12	3.0	0.11033411033411034	9063.38028169014	1577.2893772893772	
1.712713114768899E12	3.0	0.11033411033411034	9063.38028169014	1542.1245421245421	
1.7127131147884011E12	3.0	0.11077811077811078	9027.054108216433	1487.9120879120878	
1.7127131148079033E12	3.0	0.11033411033411034	9063.38028169014	1427.106227106227	
1.7127131148274055E12	3.0	0.11033411033411034	9063.38028169014	1386.080586080586	
1.7127131148469077E12	3.0	0.11033411033411034	9063.38028169014	1353.113553113553	
1.71271311486641E12	3.0	0.11033411033411034	9063.38028169014	1342.1245421245421	
1.712713114885912E12	3.0	0.11033411033411034	9063.38028169014	1346.5201465201465	
1.7127131149054146E12	3.0	0.11033411033411034	9063.38028169014	1358.2417582417581	
1.7127131149249167E12	3.0	0.11033411033411034	9063.38028169014	1369.9633699633698	
1.712713114944419E12	3.0	0.11033411033411034	9063.38028169014	1379.4871794871794	
1.7127131149639211E12	3.0	0.11033411033411034	9063.38028169014	1381.6849816849815	
1.7127131149834233E12	3.0	0.11033411033411034	9063.38028169014	1380.2197802197802	
1.7127131150029255E12	3.0	0.10989010989010992	9099.999999999998	1375.8241758241757	
1.7127131150224277E12	3.0	0.11033411033411034	9063.38028169014	1358.974358974359	
1.71271311504193E12	3.0	0.10989010989010992	9099.999999999998	1336.263736263736	
1.7127131150614324E12	3.0	0.11033411033411034	9063.38028169014	1312.087912087912	
1.7127131150809346E12	3.0	0.11033411033411034	9063.38028169014	1295.2380952380952	
1.7127131151004368E12	3.0	0.10989010989010992	9099.999999999998	1296.7032967032967	
1.712713115119939E12	3.0	0.11033411033411034	9063.38028169014	1290.8424908424909	
1.7127131151394412E12	3.0	0.11033411033411034	9063.38028169014	1272.5274725274724	
1.7127131151589434E12	3.0	0.10989010989010992	9099.999999999998	1257.142857142857	
1.7127131151784456E12	3.0	0.10989010989010992	9099.999999999998	1251.2820512820513	
1.7127131151979478E12	3.0	0.10989010989010992	9099.999999999998	1250.5494505494505	
1.7127131152174502E12	3.0	0.11033411033411034	9063.38028169014	1245.4212454212454	
1.7127131152369524E12	3.0	0.11033411033411034	9063.38028169014	1235.164835164835	
1.7127131152564546E12	3.0	0.11033411033411034	9063.38028169014	1223.4432234432234	
1.7127131152759568E12	3.0	0.11033411033411034	9063.38028169014	1219.7802197802198	
1.712713115295459E12	3.0	0.11033411033411034	9063.38028169014	1221.9780219780218	
1.7127131153149612E12	3.0	0.10989010989010992	9099.999999999998	1232.2344322344322	
1.7127131153344634E12	3.0	0.10989010989010992	9099.999999999998	1246.153846153846	
1.7127131153539656E12	3.0	0.11033411033411034	9063.38028169014	1276.923076923077	
1.712713115373468E12	3.0	0.11033411033411034	9063.38028169014	1345.054945054945	
1.7127131153929702E12	3.0	0.11033411033411034	9063.38028169014	1437.3626373626373	
1.7127131154124724E12	3.0	0.11033411033411034	9063.38028169014	1545.7875457875457	
1.7127131154319746E12	3.0	0.11033411033411034	9063.38028169014	1651.2820512820513	
1.7127131154514768E12	3.0	0.11033411033411034	9063.38028169014	1721.6117216117216	
1.712713115470979E12	3.0	0.11033411033411034	9063.38028169014	1739.9267399267399	
1.7127131154904812E12	3.0	0.11033411033411034	9063.38028169014	1719.4139194139193	
1.7127131155099834E12	3.0	0.11033411033411034	9063.38028169014	1669.5970695970695	
1.7127131155294858E12	3.0	0.11033411033411034	9063.38028169014	1603.6630036630036	
1.712713115548988E12	3.0	0.11033411033411034	9063.38028169014	1539.194139194139	
1.7127131155684902E12	3.0	0.11033411033411034	9063.38028169014	1495.970695970696	
1.7127131155879924E12	3.0	0.11033411033411034	9063.38028169014	1464.4688644688645	
1.7127131156074946E12	3.0	0.11033411033411034	9063.38028169014	1435.164835164835	
1.7127131156269968E12	3.0	0.11033411033411034	9063.38028169014	1417.5824175824175	
1.712713115646499E12	3.0	0.10989010989010992	9099.999999999998	1413.1868131868132	
1.7127131156660012E12	3.0	0.10989010989010992	9099.999999999998	1416.117216117216	
1.7127131156855037E12	3.0	0.11033411033411034	9063.38028169014	1416.117216117216	
1.7127131157050059E12	3.0	0.10989010989010992	9099.999999999998	1416.117216117216	
1.712713115724508E12	3.0	0.10989010989010992	9099.999999999998	1408.7912087912086	
1.7127131157440103E12	3.0	0.10989010989010992	9099.999999999998	1402.197802197802	
1.7127131157635125E12	3.0	0.10989010989010992	9099.999999999998	1392.6739926739926	
1.7127131157830146E12	3.0	0.10989010989010992	9099.999999999998	1378.021978021978	
1.7127131158025168E12	3.0	0.10989010989010992	9099.999999999998	1370.6959706959706	
1.712713115822019E12	3.0	0.10989010989010992	9099.999999999998	1363.3699633699632	
1.7127131158415215E12	3.0	0.10989010989010992	9099.999999999998	1352.3809523809523	
1.7127131158610237E12	3.0	0.10989010989010992	9099.999999999998	1338.4615384615383	
1.712713115880526E12	3.0	0.10989010989010992	9099.999999999998	1318.6813186813185	
1.712713115900028E12	3.0	0.10989010989010992	9099.999999999998	1304.7619047619046	
1.7127131159195303E12	3.0	0.10989010989010992	9099.999999999998	1298.9010989010987	
1.7127131159390325E12	3.0	0.10989010989010992	9099.999999999998	1293.7728937728937	
1.7127131159585347E12	3.0	0.10989010989010992	9099.999999999998	1290.10989010989	
1.7127131159780369E12	3.0	0.10989010989010992	9099.999999999998	1283.5164835164835	
1.712713115997539E12	3.0	0.10989010989010992	9099.999999999998	1279.120879120879	
1.7127131160170415E12	3.0	0.10989010989010992	9099.999999999998	1271.062271062271	
1.7127131160365437E12	3.0	0.10989010989010992	9099.999999999998	1257.8754578754579	
1.712713116056046E12	3.0	0.10989010989010992	9099.999999999998	1252.7472527472526	
1.712713116075548E12	3.0	0.10989010989010992	9099.999999999998	1264.4688644688645	
1.7127131160950503E12	3.0	0.10989010989010992	9099.999999999998	1301.8315018315018	
1.7127131161145525E12	3.0	0.11033411033411034	9063.38028169014	1345.7875457875457	
1.7127131161340547E12	3.0	0.10989010989010992	9099.999999999998	1406.5934065934066	
1.712713116153557E12	3.0	0.10989010989010992	9099.999999999998	1517.216117216117	
1.7127131161730593E12	3.0	0.11033411033411034	9063.38028169014	1655.6776556776556	
1.7127131161925615E12	3.0	0.11033411033411034	9063.38028169014	1753.8461538461538	
1.7127131162120637E12	3.0	0.10989010989010992	9099.999999999998	1802.197802197802	
1.712713116231566E12	3.0	0.10989010989010992	9099.999999999998	1802.197802197802	
1.712713116251068E12	3.0	0.11033411033411034	9063.38028169014	1759.7069597069597	
1.7127131162705703E12	3.0	0.10989010989010992	9099.999999999998	1697.4358974358972	
1.7127131162900725E12	3.0	0.11033411033411034	9063.38028169014	1639.5604395604394	
1.7127131163095747E12	3.0	0.11033411033411034	9063.38028169014	1579.4871794871794	
1.7127131163290771E12	3.0	0.10989010989010992	9099.999999999998	1515.018315018315	
1.7127131163485793E12	3.0	0.11033411033411034	9063.38028169014	1473.260073260073	
1.7127131163680815E12	3.0	0.10989010989010992	9099.999999999998	1464.4688644688645	
1.7127131163875837E12	3.0	0.10989010989010992	9099.999999999998	1463.7362637362637	
1.712713116407086E12	3.0	0.10989010989010992	9099.999999999998	1458.6080586080584	
1.7127131164265881E12	3.0	0.10989010989010992	9099.999999999998	1455.6776556776556	
1.7127131164460903E12	3.0	0.10989010989010992	9099.999999999998	1463.003663003663	
1.7127131164655925E12	3.0	0.10989010989010992	9099.999999999998	1473.260073260073	
1.712713116485095E12	3.0	0.10989010989010992	9099.999999999998	1470.3296703296703	
1.7127131165045972E12	3.0	0.10989010989010992	9099.999999999998	1451.2820512820513	
1.7127131165240994E12	3.0	0.10989010989010992	9099.999999999998	1428.5714285714284	
1.7127131165436016E12	3.0	0.10989010989010992	9099.999999999998	1405.8608058608058	
1.7127131165631038E12	3.0	0.10989010989010992	9099.999999999998	1390.4761904761904	
1.712713116582606E12	3.0	0.10989010989010992	9099.999999999998	1392.6739926739926	
1.7127131166021082E12	3.0	0.10989010989010992	9099.999999999998	1391.2087912087911	
1.7127131166216104E12	3.0	0.10989010989010992	9099.999999999998	1378.021978021978	
1.7127131166411128E12	3.0	0.10989010989010992	9099.999999999998	1356.0439560439559	
1.712713116660615E12	3.0	0.10944610944610947	9136.916835699796	1339.194139194139	
1.7127131166801172E12	3.0	0.10944610944610947	9136.916835699796	1329.6703296703297	
1.7127131166996194E12	3.0	0.10944610944610947	9136.916835699796	1320.14652014652	
1.7127131167191216E12	3.0	0.10989010989010992	9099.999999999998	1310.6227106227104	
1.7127131167386238E12	3.0	0.10944610944610947	9136.916835699796	1296.7032967032967	
1.712713116758126E12	3.0	0.10944610944610947	9136.916835699796	1296.7032967032967	
1.7127131167776282E12	3.0	0.10989010989010992	9099.999999999998	1290.8424908424909	
1.7127131167971306E12	3.0	0.10989010989010992	9099.999999999998	1270.3296703296703	
1.7127131168166328E12	3.0	0.10989010989010992	9099.999999999998	1252.014652014652	
1.712713116836135E12	3.0	0.10944610944610947	9136.916835699796	1252.7472527472526	
1.7127131168556372E12	3.0	0.10989010989010992	9099.999999999998	1291.5750915750914	
1.7127131168751394E12	3.0	0.10944610944610947	9136.916835699796	1358.974358974359	
1.7127131168946416E12	3.0	0.10989010989010992	9099.999999999998	1465.9340659340658	
1.7127131169141438E12	3.0	0.10944610944610947	9136.916835699796	1602.9304029304028	
1.712713116933646E12	3.0	0.10989010989010992	9099.999999999998	1732.6007326007325	
1.7127131169531484E12	3.0	0.10989010989010992	9099.999999999998	1803.6630036630036	
1.7127131169726506E12	3.0	0.10989010989010992	9099.999999999998	1819.7802197802196	
1.7127131169921528E12	3.0	0.10989010989010992	9099.999999999998	1807.3260073260071	
1.712713117011655E12	3.0	0.10989010989010992	9099.999999999998	1765.5677655677655	
1.7127131170311572E12	3.0	0.10989010989010992	9099.999999999998	1701.8315018315018	
1.7127131170506594E12	3.0	0.10989010989010992	9099.999999999998	1635.164835164835	
1.7127131170701616E12	3.0	0.10989010989010992	9099.999999999998	1578.021978021978	
1.7127131170896638E12	3.0	0.10944610944610947	9136.916835699796	1523.0769230769229	
1.7127131171091663E12	3.0	0.10989010989010992	9099.999999999998	1479.8534798534797	
1.7127131171286685E12	3.0	0.10989010989010992	9099.999999999998	1449.8168498168498	
1.7127131171481707E12	3.0	0.10989010989010992	9099.999999999998	1442.4908424908424	
1.7127131171676729E12	3.0	0.10944610944610947	9136.916835699796	1454.212454212454	
1.712713117187175E12	3.0	0.10944610944610947	9136.916835699796	1464.4688644688645	
1.7127131172066772E12	3.0	0.10989010989010992	9099.999999999998	1472.5274725274724	
1.7127131172261794E12	3.0	0.10944610944610947	9136.916835699796	1476.1904761904761	
1.7127131172456816E12	3.0	0.10944610944610947	9136.916835699796	1468.8644688644688	
1.7127131172651838E12	3.0	0.10944610944610947	9136.916835699796	1441.0256410256409	
1.7127131172846863E12	3.0	0.10944610944610947	9136.916835699796	1412.4542124542124	
1.7127131173041885E12	3.0	0.10944610944610947	9136.916835699796	1402.9304029304028	
1.7127131173236907E12	3.0	0.10944610944610947	9136.916835699796	1405.128205128205	
1.7127131173431929E12	3.0	0.10944610944610947	9136.916835699796	1398.5347985347985	
1.712713117362695E12	3.0	0.10944610944610947	9136.916835699796	1372.161172161172	
1.7127131173821973E12	3.0	0.10944610944610947	9136.916835699796	1349.4505494505493	
1.7127131174016995E12	3.0	0.10944610944610947	9136.916835699796	1334.065934065934	
1.7127131174212017E12	3.0	0.10944610944610947	9136.916835699796	1328.937728937729	
1.712713117440704E12	3.0	0.10944610944610947	9136.916835699796	1323.8095238095236	
1.7127131174602063E12	3.0	0.10944610944610947	9136.916835699796	1309.1575091575091	
1.7127131174797085E12	3.0	0.10944610944610947	9136.916835699796	1291.5750915750914	
1.7127131174992107E12	3.0	0.10944610944610947	9136.916835699796	1279.8534798534797	
1.712713117518713E12	3.0	0.10944610944610947	9136.916835699796	1276.1904761904761	
1.712713117538215E12	3.0	0.10900210900210901	9174.134419551934	1276.1904761904761	
1.7127131175577173E12	3.0	0.10944610944610947	9136.916835699796	1285.7142857142856	
1.7127131175772195E12	3.0	0.10944610944610947	9136.916835699796	1298.168498168498	
1.712713117596722E12	3.0	0.10900210900210901	9174.134419551934	1323.8095238095236	
1.712713117616224E12	3.0	0.10900210900210901	9174.134419551934	1370.6959706959706	
1.7127131176357263E12	3.0	0.10900210900210901	9174.134419551934	1478.3882783882782	
1.7127131176552285E12	3.0	0.10944610944610947	9136.916835699796	1671.7948717948716	
1.7127131176747307E12	3.0	0.10944610944610947	9136.916835699796	1874.7252747252746	
1.712713117694233E12	3.0	0.10989010989010992	9099.999999999998	2012.4542124542122	
1.712713117713735E12	3.0	0.10944610944610947	9136.916835699796	2059.3406593406594	
1.7127131177332373E12	3.0	0.10944610944610947	9136.916835699796	2035.164835164835	
1.7127131177527397E12	3.0	0.10944610944610947	9136.916835699796	1969.9633699633698	
1.712713117772242E12	3.0	0.10989010989010992	9099.999999999998	1895.970695970696	
1.7127131177917441E12	3.0	0.10989010989010992	9099.999999999998	1819.047619047619	
1.7127131178112463E12	3.0	0.10989010989010992	9099.999999999998	1749.4505494505493	
1.7127131178307485E12	3.0	0.10989010989010992	9099.999999999998	1687.179487179487	
